ID;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;FECHA_INSTALACION;MODELO
60405;164;PINAR DEL REY;16;HORTALEZA;CALLE;ANGEL LUIS DE LA HERRAN;42;28043;2019-07-10 00:00:00.0;MU-51
67865;215;CORRALEJOS;21;BARAJAS;AVENIDA;PARTENON;5;28042;2019-06-14 00:00:00.0;MU-51
94504;204;ARCOS;20;SAN BLAS - CANILLEJAS;AVENIDA;GUADALAJARA;4;28032;2021-09-16 00:00:00.0;MU-51
94496;215;CORRALEJOS;21;BARAJAS;AVENIDA;PARTENON;5;28042;2023-09-20 00:00:00.0;MU-51
94503;211;ALAMEDA DE OSUNA;21;BARAJAS;AVENIDA;LOGROÑO;231;28042;2021-09-15 00:00:00.0;MU-51
94509;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;AQUITANIA;7;28032;2021-02-11 00:00:00.0;MU-51
94489;214;TIMON;21;BARAJAS;CALLE;TIMON;20;28042;2019-01-29 00:00:00.0;MU-51
94495;215;CORRALEJOS;21;BARAJAS;CALLE;BAHIA DE POLLENSA;5;28042;2021-09-30 00:00:00.0;MU-51
94481;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;RIAÑO;9;28042;2021-02-11 00:00:00.0;MU-51
94494;215;CORRALEJOS;21;BARAJAS;CALLE;BAHIA DE POLLENSA;5;28042;2021-09-23 00:00:00.0;MU-51
94511;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;AQUITANIA;7;28032;2021-09-22 00:00:00.0;MU-51
94512;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;AQUITANIA;7;28032;2021-09-02 00:00:00.0;MU-51
94515;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;ARCOS DE JALON;11;28037;2021-09-15 00:00:00.0;MU-51
94519;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;ARCOS DE JALON;22;28037;2021-09-14 00:00:00.0;MU-51
94522;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;ELECTRICISTAS;11;28037;2021-09-30 00:00:00.0;MU-51
94524;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;CONSERVEROS;4;28037;2019-01-29 00:00:00.0;MU-51
94544;206;REJAS;20;SAN BLAS - CANILLEJAS;AVENIDA;SEPTIMA;68;28022;2019-02-04 00:00:00.0;MU-51
94546;206;REJAS;20;SAN BLAS - CANILLEJAS;AVENIDA;SEPTIMA;68;28022;2021-09-14 00:00:00.0;MU-51
94545;206;REJAS;20;SAN BLAS - CANILLEJAS;AVENIDA;SEPTIMA;68;28022;2021-09-01 00:00:00.0;MU-51
94539;205;ROSAS;20;SAN BLAS - CANILLEJAS;CALLE;AUSTRIA;15;28022;2019-02-04 00:00:00.0;MU-51
94533;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;LOPEZ DE ARANDA;29;28027;2021-09-03 00:00:00.0;MU-51
94530;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;IQUITOS;20;28027;2019-02-04 00:00:00.0;MU-51
64089;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;NORAY;13;28042;2021-02-11 00:00:00.0;MU-51
63465;206;REJAS;20;SAN BLAS - CANILLEJAS;CALLE;ONCE;7;28022;2019-06-14 00:00:00.0;MU-51
94556;204;ARCOS;20;SAN BLAS - CANILLEJAS;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;129;28037;2021-09-22 00:00:00.0;MU-51
94563;201;SIMANCAS;20;SAN BLAS - CANILLEJAS;CALLE;JULIAN CAMARILLO;11;28037;2021-09-15 00:00:00.0;MU-51
95546;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;16;28037;2021-09-07 00:00:00.0;MU-51
94864;155;SAN PASCUAL;15;CIUDAD LINEAL;CALLE;ARTURO SORIA;71;28027;2020-09-23 00:00:00.0;MU-51
96305;202;HELLIN;20;SAN BLAS - CANILLEJAS;CALLE;ARCOS DE JALON;59;28037;2021-08-10 00:00:00.0;MU-51
96306;202;HELLIN;20;SAN BLAS - CANILLEJAS;CALLE;ARCOS DE JALON;59;28037;2021-10-01 00:00:00.0;MU-51
96308;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;68;28037;2021-10-20 00:00:00.0;MU-51
96323;155;SAN PASCUAL;15;CIUDAD LINEAL;CALLE;MARTINEZ VILLERGAS;50;28027;2021-10-20 00:00:00.0;MU-51
96324;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;RAMIREZ DE ARELLANO;35;28043;2021-10-13 00:00:00.0;MU-51
96326;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;RAMIREZ DE ARELLANO;35;28043;2019-02-04 00:00:00.0;MU-51
96869;163;CANILLAS;16;HORTALEZA;CALLE;RICARDO SAN JUAN;2;28043;2021-10-28 00:00:00.0;MU-51
96875;163;CANILLAS;16;HORTALEZA;CALLE;CARRIL DEL CONDE;57;28043;2019-02-04 00:00:00.0;MU-51
96871;163;CANILLAS;16;HORTALEZA;CALLE;RICARDO SAN JUAN;2;28043;2021-10-06 00:00:00.0;MU-51
97801;201;SIMANCAS;20;SAN BLAS - CANILLEJAS;CALLE;ALBARRACIN;54;28037;2021-10-04 00:00:00.0;MU-51
97977;165;APOSTOL SANTIAGO;16;HORTALEZA;CALLE;SOMONTIN;59;28033;2021-09-09 00:00:00.0;MU-51
98066;152;PUEBLO NUEVO;15;CIUDAD LINEAL;CALLE;GANDHI;12;28017;2021-09-09 00:00:00.0;MU-51
98302;214;TIMON;21;BARAJAS;AVENIDA;LOGROÑO;361;28042;2021-09-17 00:00:00.0;MU-51
98371;164;PINAR DEL REY;16;HORTALEZA;CALLE;ABIZANDA;68;28033;2021-09-02 00:00:00.0;MU-51
98370;164;PINAR DEL REY;16;HORTALEZA;CALLE;ABIZANDA;68;28033;2021-10-25 00:00:00.0;MU-51
98385;166;VALDEFUENTES;16;HORTALEZA;CALLE;OÑA;183;28050;2021-09-09 00:00:00.0;MU-51
98403;163;CANILLAS;16;HORTALEZA;CALLE;MANZANAR;12;28043;2021-09-03 00:00:00.0;MU-51
98485;163;CANILLAS;16;HORTALEZA;CALLE;JAVIER DEL QUINTO;12;28043;2021-09-16 00:00:00.0;MU-51
67742;164;PINAR DEL REY;16;HORTALEZA;CALLE;AYACUCHO;30;28043;2023-09-06 00:00:00.0;MU-51
98503;161;PALOMAS;16;HORTALEZA;AVENIDA;ANDES;52;28042;2021-09-03 00:00:00.0;MU-51
98500;161;PALOMAS;16;HORTALEZA;AVENIDA;ANDES;52;28042;2021-09-08 00:00:00.0;MU-51
98557;202;HELLIN;20;SAN BLAS - CANILLEJAS;CALLE;ARCOS DE JALON;59;28037;2021-09-16 00:00:00.0;MU-51
98554;203;AMPOSTA;20;SAN BLAS - CANILLEJAS;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;89;28037;2022-09-06 00:00:00.0;MU-51
98568;206;REJAS;20;SAN BLAS - CANILLEJAS;CALLE;PIRRA;14;28022;2021-09-02 00:00:00.0;MU-51
98652;159;COSTILLARES;15;CIUDAD LINEAL;CALLE;ANEMONAS;2;28033;2021-05-06 00:00:00.0;MU-51
98642;155;SAN PASCUAL;15;CIUDAD LINEAL;CALLE;DEMETRIO LOPEZ;6;28027;2021-09-08 00:00:00.0;MU-51
98639;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;LOPEZ DE ARANDA;5;28027;2021-09-01 00:00:00.0;MU-51
98636;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;GENERAL ARANAZ;66;28027;2021-09-08 00:00:00.0;MU-51
98634;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;MARIA LOMBILLO;2;28027;2021-09-09 00:00:00.0;MU-51
98657;159;COSTILLARES;15;CIUDAD LINEAL;CALLE;JAZMIN;15;28033;2021-02-11 00:00:00.0;MU-51
98673;151;VENTAS;15;CIUDAD LINEAL;CALLE;SANTA FELICIDAD;9;28017;2021-08-10 00:00:00.0;MU-51
98691;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;160;28037;2021-08-11 00:00:00.0;MU-51
98690;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;160;28037;2021-08-11 00:00:00.0;MU-51
98687;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;MUSAS;5;28022;2019-02-04 00:00:00.0;MU-51
98662;151;VENTAS;15;CIUDAD LINEAL;CALLE;NUESTRA SEÑORA DEL VILLAR;33;28017;2021-08-24 00:00:00.0;MU-51
98713;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JOSE DEL HIERRO;5;28027;2021-08-24 00:00:00.0;MU-51
98692;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;160;28037;2021-09-14 00:00:00.0;MU-51
98683;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;MUSAS;11;28022;2020-09-23 00:00:00.0;MU-51
98714;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JOSE DEL HIERRO;5;28027;2021-08-24 00:00:00.0;MU-51
98715;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JOSE DEL HIERRO;5;28027;2021-08-16 00:00:00.0;MU-51
98716;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JOSE DEL HIERRO;5;28027;2021-08-24 00:00:00.0;MU-51
98723;155;SAN PASCUAL;15;CIUDAD LINEAL;CALLE;ARTURO SORIA;71;28027;2019-02-04 00:00:00.0;MU-51
98727;155;SAN PASCUAL;15;CIUDAD LINEAL;CALLE;MARQUES DE PORTUGALETE;13;28027;2020-09-23 00:00:00.0;MU-51
98728;155;SAN PASCUAL;15;CIUDAD LINEAL;CALLE;MARQUES DE PORTUGALETE;13;28027;2021-08-05 00:00:00.0;MU-51
98729;155;SAN PASCUAL;15;CIUDAD LINEAL;CALLE;MARQUES DE PORTUGALETE;13;28027;2020-09-23 00:00:00.0;MU-51
98735;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JUAN PEREZ ZUÑIGA;36;28027;2021-08-04 00:00:00.0;MU-51
98734;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JUAN PEREZ ZUÑIGA;36;28027;2021-08-11 00:00:00.0;MU-51
109154;161;PALOMAS;16;HORTALEZA;CALLE;GUADALAJARA;46;28042;2019-03-13 00:00:00.0;ACB
109151;161;PALOMAS;16;HORTALEZA;CALLE;GUADALAJARA;46;28042;2019-01-14 00:00:00.0;ACB
109150;161;PALOMAS;16;HORTALEZA;CALLE;GUADALAJARA;46;28042;2019-02-14 00:00:00.0;ACB
109146;163;CANILLAS;16;HORTALEZA;CALLE;ANDORRA;30;28043;2022-09-14 00:00:00.0;ACB
109155;161;PALOMAS;16;HORTALEZA;CALLE;GUADALAJARA;46;28042;2019-12-09 00:00:00.0;ACB
109178;164;PINAR DEL REY;16;HORTALEZA;CALLE;SANTA VIRGILIA;19;28033;2019-09-09 00:00:00.0;ACB
109164;164;PINAR DEL REY;16;HORTALEZA;CALLE;ACONCAGUA;4;28043;2022-08-24 00:00:00.0;ACB
109187;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;NICETO ALCALA ZAMORA;12;28050;2019-09-11 00:00:00.0;ACB
109157;161;PALOMAS;16;HORTALEZA;CALLE;GUADALAJARA;46;28042;2019-02-26 00:00:00.0;ACB
109159;161;PALOMAS;16;HORTALEZA;CALLE;AÑIL;3;28042;2019-11-18 00:00:00.0;ACB
65239;215;CORRALEJOS;21;BARAJAS;CALLE;BAHIA DE POLLENSA;5;28042;2021-09-14 00:00:00.0;MU-51
71328;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;BOLTAÑA;11;28022;2021-09-16 00:00:00.0;MU-51
72245;202;HELLIN;20;SAN BLAS - CANILLEJAS;CALLE;ARCOS DE JALON;59;28037;2021-09-21 00:00:00.0;MU-51
72888;203;AMPOSTA;20;SAN BLAS - CANILLEJAS;CALLE;ALBERIQUE;12;28037;2021-09-14 00:00:00.0;MU-51
72940;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;BALANDRO;1;28042;2021-09-14 00:00:00.0;MU-51
72244;205;ROSAS;20;SAN BLAS - CANILLEJAS;AVENIDA;NIZA;8;28022;2019-01-29 00:00:00.0;MU-51
73112;163;CANILLAS;16;HORTALEZA;CARRETERA;CANILLAS;2;28043;2021-05-06 00:00:00.0;MU-51
73159;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;ALCALDE CONDE DE MAYALDE;13;28050;2021-09-15 00:00:00.0;MU-51
73114;163;CANILLAS;16;HORTALEZA;CALLE;ROSA DE CASTRO;17;28043;2021-09-21 00:00:00.0;MU-51
98663;151;VENTAS;15;CIUDAD LINEAL;CALLE;NUESTRA SEÑORA DEL VILLAR;33;28017;2021-08-03 00:00:00.0;MU-51
98670;151;VENTAS;15;CIUDAD LINEAL;CALLE;SANTA FELICIDAD;9;28017;2021-05-06 00:00:00.0;MU-51
98689;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;160;28037;2019-02-04 00:00:00.0;MU-51
98686;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;MUSAS;5;28022;2021-05-06 00:00:00.0;MU-51
98669;151;VENTAS;15;CIUDAD LINEAL;CALLE;SANTA FELICIDAD;11;28017;2021-09-07 00:00:00.0;MU-51
98685;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;MUSAS;5;28022;2021-09-02 00:00:00.0;MU-51
98684;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;MUSAS;5;28022;2020-09-23 00:00:00.0;MU-51
98664;151;VENTAS;15;CIUDAD LINEAL;CALLE;SANTA FELICIDAD;39;28017;2021-08-02 00:00:00.0;MU-51
98695;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;160;28037;2021-11-26 00:00:00.0;MU-51
98697;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;168;28037;2021-09-02 00:00:00.0;MU-51
98704;151;VENTAS;15;CIUDAD LINEAL;AVENIDA;DAROCA;96;28017;2021-02-11 00:00:00.0;MU-51
98706;151;VENTAS;15;CIUDAD LINEAL;AVENIDA;DAROCA;96;28017;2021-02-11 00:00:00.0;MU-51
98717;153;QUINTANA;15;CIUDAD LINEAL;CALLE;ZIGIA;2;28027;2021-08-18 00:00:00.0;MU-51
98718;153;QUINTANA;15;CIUDAD LINEAL;CALLE;ZIGIA;2;28027;2021-08-04 00:00:00.0;MU-51
98733;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JUAN PEREZ ZUÑIGA;36;28027;2021-09-08 00:00:00.0;MU-51
72242;205;ROSAS;20;SAN BLAS - CANILLEJAS;AVENIDA;NIZA;8;28022;2021-09-21 00:00:00.0;MU-51
72192;161;PALOMAS;16;HORTALEZA;AVENIDA;ANDES;50;28042;2021-09-16 00:00:00.0;MU-51
72241;205;ROSAS;20;SAN BLAS - CANILLEJAS;AVENIDA;NIZA;8;28022;2021-05-06 00:00:00.0;MU-51
73045;163;CANILLAS;16;HORTALEZA;CALLE;AGUSTIN CALVO;8;28043;2020-09-23 00:00:00.0;MU-51
73163;163;CANILLAS;16;HORTALEZA;CALLE;AREQUIPA;1;28043;2021-09-16 00:00:00.0;MU-51
73171;215;CORRALEJOS;21;BARAJAS;CALLE;BAHIA DE MALAGA;5;28042;2021-09-16 00:00:00.0;MU-38
73177;163;CANILLAS;16;HORTALEZA;CALLE;CARRIL DEL CONDE;57;28043;2021-09-14 00:00:00.0;MU-51
73179;163;CANILLAS;16;HORTALEZA;CALLE;JAVIER DEL QUINTO;12;28043;2021-09-17 00:00:00.0;MU-51
73183;163;CANILLAS;16;HORTALEZA;CALLE;AGUSTIN CALVO;8;28043;2021-09-16 00:00:00.0;MU-51
73190;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;BOLTAÑA;68;28022;2019-01-28 00:00:00.0;MU-51
73196;163;CANILLAS;16;HORTALEZA;CALLE;RICARDO SAN JUAN;2;28043;2021-09-10 00:00:00.0;MU-51
73201;151;VENTAS;15;CIUDAD LINEAL;AVENIDA;MARQUES DE CORBERA;54;28017;2021-05-06 00:00:00.0;MU-51
76173;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;MARIA LOMBILLO;2;28027;2021-09-10 00:00:00.0;MU-51
76182;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;MUSAS;5;28022;2019-02-28 00:00:00.0;MU-51
76190;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;160;28037;2021-05-06 00:00:00.0;MU-51
77008;163;CANILLAS;16;HORTALEZA;CALLE;AGUSTIN CALVO;8;28043;2021-09-29 00:00:00.0;MU-51
78458;164;PINAR DEL REY;16;HORTALEZA;CALLE;AYACUCHO;30;28043;2021-05-06 00:00:00.0;MU-51
78459;164;PINAR DEL REY;16;HORTALEZA;CALLE;AYACUCHO;30;28043;2019-01-28 00:00:00.0;MU-51
78765;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;BERGANTIN;11;28042;2021-02-11 00:00:00.0;MU-51
78766;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;BERGANTIN;11;28042;2021-09-23 00:00:00.0;MU-51
78461;164;PINAR DEL REY;16;HORTALEZA;CALLE;AYACUCHO;30;28043;2019-05-24 00:00:00.0;MU-51
88069;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;70;28037;2021-09-23 00:00:00.0;MU-51
88072;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;70;28037;2019-05-21 00:00:00.0;MU-51
88154;152;PUEBLO NUEVO;15;CIUDAD LINEAL;CALLE;FRANCISCO RIOJA;14;28017;2021-09-29 00:00:00.0;MU-51
88594;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;TREVIANA;1;28043;2021-02-11 00:00:00.0;MU-51
88666;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;BALANDRO;1;28042;2021-09-14 00:00:00.0;MU-51
92976;163;CANILLAS;16;HORTALEZA;CALLE;TORQUEMADA;5;28043;2021-09-24 00:00:00.0;MU-51
92978;163;CANILLAS;16;HORTALEZA;CALLE;MANZANAR;12;28043;2021-09-16 00:00:00.0;MU-51
63463;203;AMPOSTA;20;SAN BLAS - CANILLEJAS;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;160;28037;2022-08-25 00:00:00.0;MU-51
67743;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;MANOTERAS;46;28050;2021-09-21 00:00:00.0;MU-51
63447;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;JUAN IGNACIO LUCA DE TENA;23;28027;2019-06-14 00:00:00.0;MU-51
60410;166;VALDEFUENTES;16;HORTALEZA;CALLE;AURORA REDONDO;4;28055;2021-09-15 00:00:00.0;MU-51
94491;214;TIMON;21;BARAJAS;CALLE;TIMON;20;28042;2021-09-23 00:00:00.0;MU-51
94498;215;CORRALEJOS;21;BARAJAS;AVENIDA;PARTENON;5;28042;2021-09-23 00:00:00.0;MU-51
94497;215;CORRALEJOS;21;BARAJAS;AVENIDA;PARTENON;5;28042;2023-09-20 00:00:00.0;MU-51
94505;204;ARCOS;20;SAN BLAS - CANILLEJAS;AVENIDA;GUADALAJARA;4;28032;2021-09-17 00:00:00.0;MU-51
94506;204;ARCOS;20;SAN BLAS - CANILLEJAS;AVENIDA;GUADALAJARA;4;28032;2023-09-20 00:00:00.0;MU-51
94482;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;RIAÑO;9;28042;2021-09-29 00:00:00.0;MU-51
94510;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;AQUITANIA;7;28032;2021-09-01 00:00:00.0;MU-51
94513;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;AQUITANIA;7;28032;2021-09-08 00:00:00.0;MU-51
94520;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;ARCOS DE JALON;22;28037;2020-09-23 00:00:00.0;MU-51
94516;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;ARCOS DE JALON;11;28037;2021-09-07 00:00:00.0;MU-51
94528;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;CONSERVEROS;4;28037;2021-09-03 00:00:00.0;MU-51
63466;206;REJAS;20;SAN BLAS - CANILLEJAS;CALLE;ONCE;7;28022;2022-08-23 00:00:00.0;MU-51
94541;205;ROSAS;20;SAN BLAS - CANILLEJAS;CALLE;AUSTRIA;16;28022;2021-09-30 00:00:00.0;MU-51
94550;204;ARCOS;20;SAN BLAS - CANILLEJAS;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;129;28037;2019-02-04 00:00:00.0;MU-51
94553;204;ARCOS;20;SAN BLAS - CANILLEJAS;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;129;28037;2020-09-23 00:00:00.0;MU-51
94536;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;LOPEZ DE ARANDA;29;28027;2021-09-07 00:00:00.0;MU-51
94535;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;LOPEZ DE ARANDA;29;28027;2021-09-16 00:00:00.0;MU-51
94531;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;IQUITOS;20;28027;2021-09-03 00:00:00.0;MU-51
94529;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;IQUITOS;20;28027;2020-09-23 00:00:00.0;MU-51
69316;153;QUINTANA;15;CIUDAD LINEAL;CALLE;VIRGEN DEL SAGRARIO;22;28027;2019-01-29 00:00:00.0;MU-51
69318;214;TIMON;21;BARAJAS;CALLE;TIMON;20;28042;2019-01-29 00:00:00.0;MU-51
94559;201;SIMANCAS;20;SAN BLAS - CANILLEJAS;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;17 A;28037;2019-02-04 00:00:00.0;MU-51
94561;201;SIMANCAS;20;SAN BLAS - CANILLEJAS;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;17 A;28037;2021-09-01 00:00:00.0;MU-51
94984;151;VENTAS;15;CIUDAD LINEAL;AVENIDA;MARQUES DE CORBERA;6;28017;2021-09-01 00:00:00.0;MU-51
95548;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;16;28037;2021-09-02 00:00:00.0;MU-51
96057;163;CANILLAS;16;HORTALEZA;CALLE;MANZANAR;12;28043;2021-09-15 00:00:00.0;MU-51
96302;203;AMPOSTA;20;SAN BLAS - CANILLEJAS;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;89;28037;2021-10-01 00:00:00.0;MU-51
96307;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;68;28037;2021-10-20 00:00:00.0;MU-51
96314;205;ROSAS;20;SAN BLAS - CANILLEJAS;AVENIDA;ARCENTALES;28;28022;2021-10-13 00:00:00.0;MU-51
96315;205;ROSAS;20;SAN BLAS - CANILLEJAS;AVENIDA;ARCENTALES;28;28022;2021-10-20 00:00:00.0;MU-51
63446;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;JUAN IGNACIO LUCA DE TENA;23;28027;2022-09-08 00:00:00.0;MU-51
96316;205;ROSAS;20;SAN BLAS - CANILLEJAS;AVENIDA;ARCENTALES;28;28022;2021-02-11 00:00:00.0;MU-51
63445;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;JUAN IGNACIO LUCA DE TENA;23;28027;2022-09-15 00:00:00.0;MU-51
96328;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;RAMIREZ DE ARELLANO;35;28043;2021-10-20 00:00:00.0;MU-51
96327;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;RAMIREZ DE ARELLANO;35;28043;2021-10-20 00:00:00.0;MU-51
96879;163;CANILLAS;16;HORTALEZA;PLAZA;NUESTRA SEÑORA DEL TRANSITO;12;28043;2021-09-21 00:00:00.0;MU-51
96868;163;CANILLAS;16;HORTALEZA;CALLE;RICARDO SAN JUAN;2;28043;2021-10-06 00:00:00.0;MU-51
96870;163;CANILLAS;16;HORTALEZA;CALLE;RICARDO SAN JUAN;2;28043;2021-10-27 00:00:00.0;MU-51
96878;163;CANILLAS;16;HORTALEZA;PLAZA;NUESTRA SEÑORA DEL TRANSITO;12;28043;2020-09-23 00:00:00.0;MU-51
98209;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;BOLTAÑA;68;28022;2021-10-11 00:00:00.0;MU-51
98218;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;ALCALA;629;28022;2019-01-29 00:00:00.0;MU-51
98367;164;PINAR DEL REY;16;HORTALEZA;CALLE;AGUSTIN DE ITURBIDE;1;28043;2021-05-06 00:00:00.0;MU-51
98364;164;PINAR DEL REY;16;HORTALEZA;CALLE;MAR DE LAS ANTILLAS;6;28033;2021-10-29 00:00:00.0;MU-51
98258;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;ALCALA;629;28022;2021-10-20 00:00:00.0;MU-51
98211;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;BOLTAÑA;68;28022;2019-01-29 00:00:00.0;MU-51
98368;164;PINAR DEL REY;16;HORTALEZA;CALLE;AGUSTIN DE ITURBIDE;1;28043;2021-09-02 00:00:00.0;MU-51
98217;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;ALCALA;629;28022;2019-01-28 00:00:00.0;MU-51
98369;164;PINAR DEL REY;16;HORTALEZA;CALLE;ABIZANDA;68;28033;2021-05-06 00:00:00.0;MU-51
98377;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;ALCALDE CONDE DE MAYALDE;13;28050;2021-09-10 00:00:00.0;MU-51
98376;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;ALCALDE CONDE DE MAYALDE;13;28050;2021-09-03 00:00:00.0;MU-51
98379;166;VALDEFUENTES;16;HORTALEZA;CALLE;PRINCIPE CARLOS;36;28050;2021-09-09 00:00:00.0;MU-51
65235;152;PUEBLO NUEVO;15;CIUDAD LINEAL;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;16;28037;2021-09-15 00:00:00.0;MU-51
98555;203;AMPOSTA;20;SAN BLAS - CANILLEJAS;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;89;28037;2021-09-14 00:00:00.0;MU-51
98494;161;PALOMAS;16;HORTALEZA;GLORIETA;MAR CARIBE;5;28043;2021-09-16 00:00:00.0;MU-51
98489;163;CANILLAS;16;HORTALEZA;CALLE;AREQUIPA;1;28043;2021-09-09 00:00:00.0;MU-51
98501;161;PALOMAS;16;HORTALEZA;AVENIDA;ANDES;52;28042;2021-10-21 00:00:00.0;MU-51
